#	Name	Type	Length	Grad/Field/Amp	EoT	EoTLc	Input_Phase	Synch_Phase	Energy	beta_Synch	Full_length	Abs_Phase
-------- M 1
217	DR130	DRIFT	264.84	-	-	-	-	-	65.719273	0.35585288	65809.42	57728.208
218	FM44	FIELD_MAP	415.16		-	+2.2321776	3.187	-20.79173	67.806084	0.36090248	66224.58	57973.201
219	DR131	DRIFT	505.42	-	-	-	-	-	67.806084	0.36090248	66730	58269.345
220	DR132	DRIFT	150	-	-	-	-	-	67.806084	0.36090248	66880	58357.236
-------- M 23
221	QP45	QUAD	200	+7.85867 	-	-	-	-	67.806084	0.36090248	67080	58474.423
222	DR133	DRIFT	150	-	-	-	-	-	67.806084	0.36090248	67230	58562.314
223	QP46	QUAD	200	-7.82407 	-	-	-	-	67.806084	0.36090248	67430	58679.502
224	DR134	DRIFT	150	-	-	-	-	-	67.806084	0.36090248	67580	58767.392
225	DR135	DRIFT	589.42	-	-	-	-	-	67.806084	0.36090248	68169.42	59112.755
226	FM45	FIELD_MAP	415.16		-	+2.2350446	7.011	-20.398121	69.900977	0.3658707	68584.58	59354.366
227	DR136	DRIFT	264.84	-	-	-	-	-	69.900977	0.3658707	68849.42	59507.438
228	FM46	FIELD_MAP	415.16		-	+2.2368472	10.289	-20.400571	71.997525	0.3707459	69264.58	59745.814
229	DR137	DRIFT	505.42	-	-	-	-	-	71.997525	0.3707459	69770	60034.096
230	DR138	DRIFT	150	-	-	-	-	-	71.997525	0.3707459	69920	60119.653
-------- M 24
231	QP47	QUAD	200	+7.82676 	-	-	-	-	71.997525	0.3707459	70120	60233.729
232	DR139	DRIFT	150	-	-	-	-	-	71.997525	0.3707459	70270	60319.287
233	QP48	QUAD	200	-7.79319 	-	-	-	-	71.997525	0.3707459	70470	60433.363
234	DR140	DRIFT	150	-	-	-	-	-	71.997525	0.3707459	70620	60518.92
235	DR141	DRIFT	589.42	-	-	-	-	-	71.997525	0.3707459	71209.42	60855.114
236	FM47	FIELD_MAP	415.16		-	+2.237941	13.783	-20.041584	74.099946	0.37554142	71624.58	61090.397
237	DR142	DRIFT	264.84	-	-	-	-	-	74.099946	0.37554142	71889.42	61239.527
238	FM48	FIELD_MAP	415.16		-	+2.2379751	16.784	-20.043255	76.202376	0.38024726	72304.58	61471.849
239	DR143	DRIFT	505.42	-	-	-	-	-	76.202376	0.38024726	72810	61752.927
240	DR144	DRIFT	150	-	-	-	-	-	76.202376	0.38024726	72960	61836.346
-------- M 25
241	QP49	QUAD	200	+7.77647 	-	-	-	-	76.202376	0.38024726	73160	61947.572
242	DR145	DRIFT	150	-	-	-	-	-	76.202376	0.38024726	73310	62030.991
243	QP50	QUAD	200	-7.74405 	-	-	-	-	76.202376	0.38024726	73510	62142.217
244	DR146	DRIFT	150	-	-	-	-	-	76.202376	0.38024726	73660	62225.636
245	DR147	DRIFT	589.42	-	-	-	-	-	76.202376	0.38024726	74249.42	62553.429
246	FM49	FIELD_MAP	415.16		-	+2.2372756	19.988	-19.713261	78.308531	0.38487504	74664.58	62782.913
247	DR148	DRIFT	264.84	-	-	-	-	-	78.308531	0.38487504	74929.42	62928.427
248	FM50	FIELD_MAP	415.16		-	+2.2359191	22.743	-19.714895	80.413387	0.38941689	75344.58	63155.19
249	DR149	DRIFT	505.42	-	-	-	-	-	80.413387	0.38941689	75850	63429.65
250	DR150	DRIFT	150	-	-	-	-	-	80.413387	0.38941689	76000	63511.105
-------- M 26
251	QP51	QUAD	200	+7.70911 	-	-	-	-	80.413387	0.38941689	76200	63619.712
252	DR151	DRIFT	150	-	-	-	-	-	80.413387	0.38941689	76350	63701.167
253	QP52	QUAD	200	-7.67788 	-	-	-	-	80.413387	0.38941689	76550	63809.773
